ConstituentID,Classification,DateAcquired,Cataloged,ObjectID,Height,Width
2233,Photograph,28/05/2015,N,194507,35.56007112,35.56007112
1322,Print,06/04/1954,N,61093,6.5,38.4
745,Photograph,13/01/1994,Y,43998,29.1,22.4
7061,Design,,Y,4526,91.5,90.1702
34459,Film,08/10/2008,N,188474,0,0
10328,Design,19/10/2015,Y,198633,26.67005334,18.41503683
7038,Photograph,13/06/2002,Y,86050,49.1,48
1633,Drawing,10/10/1968,Y,85174,11.1125,13.335
3111,Drawing,10/05/2005,Y,96352,29.8451,20.955
3276,Drawing,06/10/1964,Y,37553,14.3,14
4676,Sculpture,08/12/1964,Y,82007,,
6399,Photograph,11/10/2007,Y,111162,22.2,33.3
28689,Drawing,10/05/2005,Y,96458,30.4801,22.86
34459,Drawing,08/10/2008,Y,127547,26.9,21
2002,Photograph,12/10/2000,N,56047,33,22
8418,Design,19/01/2000,Y,1963,76.8,
3263,Illustrated Book,24/01/2001,Y,119831,23,34.3
2002,Photograph,12/10/2000,N,56134,33,22
3842,Illustrated Book,05/02/1968,N,10848,41.6,54.8
756,Drawing,08/10/2008,Y,127322,28,21.1
6246,Drawing,25/02/1999,Y,33436,70.8,103.8
7166,Mies van der Rohe Archive,,Y,185368,70.48514097,72.39014478
6412,Illustrated Book,04/12/1979,Y,31649,24.3,20.3
229,Photograph,06/03/1968,N,41522,,
5238,Photograph,10/12/1998,N,56768,50.4,34.2
3115,Print,10/06/1941,Y,69742,25.6,20.8
3745,Photograph,,Y,188704,13.3,9.5
292,Illustrated Book,11/04/1967,N,15608,19.5,40.6
710,Print,02/05/1990,Y,63432,14,28.2
21398,Print,08/10/2008,Y,127997,0,0
1750,Illustrated Book,22/05/2012,N,162336,19.8,14.9
3111,Illustrated Book,03/06/2015,Y,195255,,
1974,Print,07/01/1975,Y,59713,75.3,63.5
4554,Photograph,20/02/2014,N,177291,61.2,92
8595,Photograph,,Y,405262,,
665,Illustrated Book,06/10/1964,N,21741,8.4,5.1
1633,Print,09/11/1965,Y,74125,52.8,40.5
2229,Illustrated Book,03/05/1977,N,13507,17.8,14.3
1973,Photograph,16/04/1987,N,46168,70.3,56.4
30621,Print,03/10/2012,Y,165224,11.3,15
29024,Film,09/06/2010,Y,173332,,
2002,Photograph,11/05/2005,N,93198,38,37.5
1055,Illustrated Book,06/10/1964,N,22975,29.2,23.5
3115,Print,07/11/1952,Y,65606,30.6,39.8
712,Photograph,29/12/1942,Y,139611,23.5,33.1
3842,Illustrated Book,05/05/1982,N,11911,29.5,22.5
369,Illustrated Book,07/11/1952,N,13554,10,13.7
670,Illustrated Book,10/02/1969,Y,11380,23.5,16.8
1464,Design,19/10/2015,Y,202502,17.78003556,8.25501651
43551,Video,02/05/2013,N,169786,,
7700,Photograph,02/02/2017,Y,217508,23.8,17.6
502,Drawing,18/03/1942,Y,84976,22.225,31.7501
96,Design,05/11/1970,Y,3685,,10.16
3101,Design,08/11/1961,Y,3408,4.8,
23390,Design,12/05/1943,N,6713,,
2229,Illustrated Book,24/01/2001,N,142981,28.4,21.7
24018,Print,24/01/2001,Y,26963,31.2,21.6
3697,Illustrated Book,06/10/1964,N,27825,12,11
229,Photograph,06/03/1968,N,42037,,
7500,Drawing,10/02/2004,Y,89512,45.7201,29.8451
4840,Print,02/03/2000,Y,98561,20.8,21
2678,Illustrated Book,05/10/1972,N,15364,24,27.4
1511,Illustrated Book,06/10/1964,N,24771,22.2,8.4
4496,Photograph,24/03/1983,N,52379,18.7,23.6
1374,Photograph,05/12/1984,N,53336,14.7,22.2
1175,Photograph,26/10/2017,N,222759,40.64008128,50.8001016
632,Architecture,18/11/1985,Y,510,41.9,59.1
7166,Architecture,19/10/2015,Y,199090,10.16002032,12.38252477
8595,Photograph,,Y,405418,,
3230,Print,27/10/2015,Y,195993,13.4,19.4
44749,Architecture,02/03/2015,Y,177328,39.52882906,199.0728981
4633,Illustrated Book,24/05/1951,N,13539,21.4,29.2
41829,Print,21/03/2018,N,297137,36.83007366,12.7000254
229,Photograph,06/03/1968,N,39345,,
23390,Design,10/12/1999,Y,7635,9.4,13.5
6459,Frank Lloyd Wright Archive,,N,219864,87.63017526,53.65760732
3373,Photograph,15/06/1995,N,52381,24.6,33.9
7166,Mies van der Rohe Archive,,N,87473,106.6802,104.1402
27461,Design,14/10/2004,Y,91951,25.4001,21.59
3531,Photograph,16/01/1941,N,45532,11.4,8.9
4192,Photograph,11/02/1964,N,47835,13.7,23.3
17816,Photograph,11/03/1982,Y,44733,25.8,43.7
2671,Painting,18/10/1967,Y,80066,56.1,69.1
39268,Design,09/03/2011,Y,145075,0,20.95504191
2803,Photograph,10/03/1977,Y,46396,32.4,48.8
6011,Design,09/02/2012,Y,156201,68.58013716,48.26009652
6329,Photograph,25/10/1956,Y,52897,24.3,19.4
4705,Print,16/01/1941,Y,67438,43.2,29
5800,Design,13/03/1963,Y,5253,72.4,101.5
5145,Photograph,28/05/2015,Y,193883,,
38491,Design,15/09/2010,Y,139325,,
2795,Print,23/01/1979,Y,60195,38.3,4.5
3948,Photograph,06/06/1967,Y,55069,31.5,40.3
8595,Photograph,,Y,405066,,
6288,Sculpture,08/02/1999,Y,80748,,
28685,Drawing,10/05/2005,Y,96418,49.5,69.2
3464,Print,19/03/1956,Y,61772,23.7,18
36973,Painting,09/12/2010,Y,142585,91.44018288,111.7602235
7644,Design,12/02/2018,N,289986,,
4609,Print,15/12/1970,Y,71908,44.6,37.8
1587,Sculpture,10/10/1961,Y,81292,43,54.8
21398,Print,08/10/2008,N,128208,0,0
7461,Sculpture,09/12/2010,Y,142597,,
3528,Print,07/10/1971,Y,70014,18.2,18.4
7166,Mies van der Rohe Archive,10/12/1963,Y,742,48.2601,67.3101
7644,Design,12/02/2018,N,289888,,
37643,Print,17/11/2009,Y,133192,54.6,73.6
7644,Design,12/02/2018,N,289859,,
3408,Illustrated Book,06/10/1964,Y,403454,14.8,18.4
47920,Architecture,04/06/2015,Y,192171,48.26009652,33.02006604
1114,Drawing,12/06/1968,N,38197,56.2,71.1
3464,Print,30/09/1954,Y,68192,17.8,23.7
6411,Photograph,12/10/1989,Y,49311,45.4,57
33965,Drawing,11/11/2008,Y,123085,76.2001524,55.88011176
8044,Photograph,02/10/2012,Y,164442,40.6,30.5
5747,Illustrated Book,16/04/1969,N,15808,17.9,13.9
42616,Photograph,13/02/2013,Y,165017,59,46
3842,Illustrated Book,20/05/1992,N,14833,,
7416,Installation,06/02/1995,Y,80886,,
3111,Print,24/05/2001,N,101112,83.97891796,59.37261875
2545,Design,01/06/1977,N,143732,9.9,
744,Illustrated Book,06/10/1964,Y,22017,17.5,31.5
5486,Print,,Y,91396,46.8313,62.2301
5538,Painting,02/03/1959,Y,78497,150.5,195
3542,Print,13/12/1967,Y,78195,27.9,45.5
45185,Architecture,06/10/2014,Y,184827,17.78003556,60.96012192
2522,Design,18/10/1967,Y,4749,93.3452,
,Ephemera,,N,112132,38.1000762,30.48006096
3669,Illustrated Book,05/02/1968,N,11247,29.3,10.3
35728,Drawing,08/10/2008,Y,127352,36.9,14.6
3515,Print,12/10/1989,Y,65712,61,45.8
5390,Design,01/01/1937,N,5328,,
8595,Photograph,,Y,405421,,
5066,Illustrated Book,24/01/2001,Y,284072,21.9,17.8
49958,Photograph,13/10/2016,Y,205748,39.5,29.5
4609,Illustrated Book,06/10/1964,Y,29766,25.3,16
3814,Illustrated Book,29/09/1949,N,19144,16,11
1300,Illustrated Book,05/02/1968,Y,11230,10.9,8.4
1870,Print,05/04/1940,Y,74475,28,40
8330,Illustrated Book,18/06/2008,N,134999,32.5,43
710,Illustrated Book,17/11/1993,Y,17878,66,50
,Periodical,10/11/2010,N,144487,30.8,23.2
30876,Drawing,04/04/2019,Y,299425,,
4126,Print,22/05/1978,Y,69204,15.6,21.6
788,Design,19/10/2015,Y,207005,26.67005334,18.41503683
23390,Design,10/12/1999,Y,8401,10.5,14.8
1633,Print,06/12/1966,N,143506,,
5145,Photograph,28/05/2015,Y,193820,,
1093,Illustrated Book,24/01/2001,N,416829,3.1,3.1
23390,Design,12/05/1943,N,6524,,
7166,Mies van der Rohe Archive,,N,193229,15.24003048,31.7500635
2450,Print,09/02/1967,N,92998,,
2361,Illustrated Book,03/11/1966,N,18880,33.7,45.9
1832,Print,08/11/1944,Y,102111,59.7,45.2
92,Illustrated Book,10/01/1974,N,32409,21.5,27.2
11947,Illustrated Book,24/01/2001,N,28177,22.2,18.5
4707,Print,,N,84685,8.7,2
229,Photograph,06/03/1968,N,43862,,
6338,Photograph,12/02/1975,Y,46298,24.5,19.2
107,Illustrated Book,04/12/1979,Y,31681,30.6,21.4
74199,Installation,24/05/2018,Y,282405,,
1491,Print,01/02/1984,Y,60933,55,44.7
4676,Illustrated Book,04/05/1988,N,13495,22.6,26
229,Photograph,06/03/1968,N,39034,,
27326,Photograph,04/05/1971,Y,140808,44.5,33.1
67458,Drawing,,Y,222440,25.4000508,36.83007366
6004,Photograph,01/10/1974,N,53021,21.3,16.4
229,Photograph,06/03/1968,N,42000,,
3850,Photograph,07/11/1962,N,94337,20.1,14.8
4975,Illustrated Book,24/01/2001,N,15815,17.4,12.7
2964,Architecture,11/04/1967,Y,519,61,97.8
28684,Drawing,10/05/2005,Y,96415,14,19.1
4609,Illustrated Book,06/10/1964,Y,29329,14,17.3
511,Illustrated Book,06/10/1964,Y,20451,8.1,7.5
3227,Print,08/10/2008,Y,131584,32,49
710,Print,08/10/2008,Y,119526,30.3,45.7
5873,Photograph,19/02/1987,N,45284,26.6,33.6
2221,Print,05/04/1940,Y,74731,17.6,15.1
5053,Illustrated Book,06/10/1964,N,30376,14.1,19.9
7986,Architecture,,Y,874,1.8,3.8
203,Illustrated Book,10/11/1964,Y,32083,40,28.9
6526,Print,30/09/1954,N,144897,,
2481,Print,14/05/2014,Y,407945,0,0
21398,(not assigned),08/10/2008,N,137072,0,0
6624,Drawing,15/01/1980,Y,36233,27.3,21.3
2461,Drawing,01/01/1941,Y,86244,53.3401,33.0201
3008,Photograph,08/01/1969,Y,57909,14,15.2
3927,Illustrated Book,07/10/1965,Y,165861,35.5,21.6
74291,Photograph,12/11/2019,Y,404903,101.2827026,83.50266701
710,Print,02/05/1990,Y,62731,17.5,12.3
30966,Print,01/06/2006,N,103633,47,31.5
28766,Architecture,15/10/2012,Y,167724,34.92506985,28.57505715
119,Design,22/04/1998,Y,129414,34.29006858,21.59004318
8628,Photograph,14/06/2001,Y,58710,17.4,24.2
4397,Print,20/10/1987,Y,68414,121.1,93.6
4278,Print,04/12/1969,Y,75901,24.8,44.5
4823,Illustrated Book,23/01/1979,N,10733,64,47.8
6223,Drawing,18/03/1942,Y,33719,35.4013,21.4313
135,Photograph,10/01/1968,Y,50267,19.7,24.3
3832,Print,23/09/1934,Y,61540,48.5,32.2
38624,Photograph,02/05/1944,Y,140996,39.3701,29.2101
27822,Photograph,13/10/2004,Y,94114,127,153
2242,Painting,10/02/1970,Y,80547,149.8,294.8
4121,Print,10/01/1974,N,71346,,
3369,Print,04/12/1979,Y,75515,76.3,56.8
472,Print,10/01/1974,Y,75294,13.7,13.4
710,Illustrated Book,14/04/2009,Y,130771,26.3,17.8
5664,Photograph,06/01/1950,N,45533,11.7,9.2
1634,Illustrated Book,11/12/1968,Y,174648,16.4,13
34,Design,04/12/1958,Y,2549,,
229,Photograph,06/03/1968,N,40033,,
4652,Photograph,,N,50450,16.1,21.5
1633,Print,15/10/1986,Y,68413,29,23.2
29427,Print,08/10/2008,N,178956,0,0
5945,Drawing,13/05/2003,Y,88127,55.2451,75.5652
1145,Print,16/10/1991,N,65065,91,113.9
4488,Print,22/10/1970,Y,150921,24.9,30.8
5963,Sculpture,06/10/2005,Y,100334,345.4407,604.5212
3782,Illustrated Book,06/10/1964,N,28145,17.8,11
28749,Drawing,10/05/2005,Y,96940,76.2002,55.8801
5098,Print,05/10/1972,N,66582,30,30.1
70055,Design,12/02/2018,Y,275418,101.6002032,68.58013716
7929,Print,12/11/2007,N,125361,28,21.4
4609,Design,18/10/1967,N,8972,122.5,85.7
7489,Installation,06/05/1996,Y,81137,348,1033.8
6500,Photograph,22/04/1959,Y,52549,40.7,41
101,Design,18/02/1943,N,162859,,
41829,Print,07/02/2013,N,169448,,
3962,Photograph,05/01/1971,Y,44106,14.1,21.3
1944,Print,08/10/1963,N,70159,35.4,27.7
1055,Illustrated Book,06/10/1964,Y,22259,28,21.8
5281,Print,16/05/2011,Y,148362,13.2,18.8
3433,Print,04/01/1973,Y,60347,,
7053,Photograph,12/11/2019,Y,401264,29.0513081,56.03886208
68676,Photograph,17/05/2018,Y,229554,90,60
710,Print,03/10/2012,N,150745,17.3,13.5
5145,Photograph,28/05/2015,Y,193966,,
24409,Periodical,05/03/1998,N,11345,24.5,20.3
1145,Design,22/02/2016,Y,200408,85.09017018,61.59512319
,(not assigned),08/10/2008,N,137220,0,0
4952,Print,10/12/1941,Y,71216,35.2,46.1
1547,Illustrated Book,28/10/1969,N,28530,12.3,7.4
8042,Print,07/04/2016,Y,202755,77.47015494,56.51511303
4783,Print,07/05/1946,N,62339,15.1,19.9
21398,(not assigned),08/10/2008,N,136443,24.5,27.5
511,Illustrated Book,06/10/1964,N,20709,23.6,16.6
5800,Design,10/12/1981,Y,7848,103,72.8
3791,Illustrated Book,22/05/1978,N,17391,,
2375,Drawing,08/04/2008,Y,116349,62.23012446,87.63017526
2419,Drawing,11/05/1992,Y,35508,55.8,75.5
229,Photograph,06/03/1968,N,40237,,
7851,Photograph,09/11/1965,Y,57131,11.3,13.8
4609,Illustrated Book,06/10/1964,Y,29389,22.8,29.5
5053,Illustrated Book,06/10/1964,N,30320,29.8,18.7
34459,Photograph,08/10/2008,N,187133,0,0
710,Print,12/11/1996,Y,71876,18.2,12.3
7805,Drawing,10/05/2005,Y,96043,27.94005588,19.0500381
131529,Architecture,04/11/2019,N,409394,33,46
4777,Design,24/09/2001,Y,1191,,
319,Photograph,12/10/1989,N,48397,82.2,55.1
96,Design,24/05/1951,Y,3550,,10.795
28725,Print,27/10/2015,Y,195998,19.5,17.3
1000,Photograph,02/10/1985,Y,49534,38.5,25.8
912,Print,21/09/1983,Y,71799,23,59.2
229,Photograph,06/03/1968,Y,42880,21.5,18
5319,Print,13/12/1967,Y,78220,29.5,20.7
7644,Design,12/02/2018,N,289801,,
3455,Photograph,16/01/1941,Y,45054,18.4,24.1
369,Illustrated Book,22/04/1959,N,18338,7.5,
5804,Drawing,12/11/1935,Y,35691,26,16.8
2929,Print,10/01/1974,Y,77600,35.3,27.6
8632,Photograph,14/06/2001,Y,58764,28.4,23.6
229,Photograph,06/03/1968,Y,38883,,
4488,Illustrated Book,30/03/1971,Y,16271,13.3,14.2
584,Print,10/01/1974,N,76286,33.1,48.8
4324,Sculpture,30/11/1960,Y,81454,36.5,46.3
1646,Illustrated Book,06/10/1964,N,25348,4.9,10.2
229,Photograph,06/03/1968,Y,42247,,
710,Print,14/04/2009,Y,128355,23.4,27.5
28834,Drawing,10/05/2005,Y,97559,15.24,22.86
132,Print,10/01/1974,Y,75089,56.7,76.4
1055,Print,19/12/1958,N,66750,,
2801,Print,08/06/1965,N,70873,30.3,19.9
4016,Illustrated Book,06/10/1964,Y,29072,32,25.3
8595,Photograph,12/11/2019,N,400030,6.9,4.5
229,Photograph,06/03/1968,Y,39450,17.7,22.4
4862,Photograph,10/03/1988,Y,46086,19.7,15
4945,Drawing,06/04/1955,Y,85388,27.9401,34.6076
,(not assigned),08/10/2008,N,137179,0,0
23390,Illustrated Book,24/01/2001,N,23588,19.6,13.5
540,Multiple,08/10/2008,Y,135494,30,21.1
229,Photograph,06/03/1968,Y,41746,22.9,17.6
27881,Design,09/02/2006,Y,126083,20.79629159,14.60502921
1055,Illustrated Book,06/10/1964,N,23202,37.1,28.5
1636,Print,12/10/1989,Y,135028,39.7,29.6
66,Photograph,10/12/1996,Y,56667,22.8,28.4
756,Sculpture,08/10/2008,Y,136643,16.5,20.9
3408,Illustrated Book,06/10/1964,Y,404057,16.5,13.4
5042,Print,23/04/1974,Y,65592,29.8,24.5
5471,Print,05/04/1940,N,76560,,
1106,Illustrated Book,06/10/1964,Y,23456,14.3,15.9
2520,Print,24/01/1995,Y,60607,35.5,45.5
5086,Print,05/03/1970,Y,62666,6.7,6.2
5042,Illustrated Book,03/11/1966,Y,19067,15.3,14.4
,Drawing,08/10/2008,N,136497,30.48006096,22.86004572
8595,Photograph,07/10/2010,Y,141136,10.4,7.7
3213,Drawing,18/10/1967,Y,125409,35.7,28
2923,Print,05/03/1970,Y,62019,65.9,49.7
4121,Print,10/01/1974,N,71238,33.7,42.5
,Audio,08/10/2008,N,135559,0,0
2803,Photograph,10/03/1977,Y,46381,32.4,48.8
229,Photograph,06/03/1968,Y,40494,,
3821,Illustrated Book,06/10/1964,N,28185,26.8,19
36955,Drawing,08/10/2008,Y,127671,99.7,74.7
6024,Design,01/10/1936,N,5593,101.6,63.5
8583,Photograph,28/01/2016,Y,201466,19.0500381,19.0500381
2943,Print,13/03/1947,Y,60899,,
6300,Print,11/10/1950,N,65910,75.5,61.5
186,Print,29/12/1942,Y,72119,37.2,43.3
3821,Painting,07/05/1963,Y,79340,75,90.1
1125,Design,04/06/2015,Y,192423,0,0
4609,Print,16/10/1947,Y,65036,27.2,35.4
4163,Design,19/10/2015,Y,201727,24.76504953,21.59004318
37183,Photograph,11/05/2009,Y,127537,16.5,12
229,Photograph,06/03/1968,Y,39668,,
3395,Print,10/12/1963,Y,72733,51.3,43.2
8595,Photograph,26/10/2017,Y,277188,5.08001016,5.08001016
1965,Print,10/12/1963,Y,72572,63.1,90.1
8595,Photograph,08/06/1989,Y,141588,41,33
49,Illustrated Book,10/11/1977,Y,17458,19.6,13.5
49061,Print,05/11/2018,Y,284608,83.82016764,58.42011684
68306,Photograph,17/05/2018,Y,284462,80.01016002,80.01016002
4840,Print,19/12/1958,Y,68055,25.9,19.6
97,Illustrated Book,09/05/1975,N,12137,25.3,30.7
5863,Photograph,26/02/1981,N,92699,47.2,34
26770,Print,17/11/2009,Y,133117,14.8,4.9
5273,Design,28/11/1977,Y,7614,10.5,23
5053,Illustrated Book,06/10/1964,N,30356,20.5,19.7
6386,Drawing,05/02/2013,Y,163972,33.97256795,48.26009652
5030,Photograph,24/10/2013,Y,173473,24.4,19.5
1543,Print,06/04/1954,Y,61415,42,34.2
392,Print,30/09/1954,N,66342,28.8,36.5
7567,Architecture,15/10/2018,N,298032,25,6
26739,Print,21/01/2016,N,201911,39.7,29.2
3528,Print,02/06/2005,Y,104336,45,45
21398,Illustrated Book,,N,279825,19.1,21.4
3016,Illustrated Book,20/05/1986,Y,13803,30.3,30.5
41199,Design,09/02/2012,Y,157489,127.000254,111.7602235
5948,Painting,13/12/1961,Y,79605,60.8,45.3
1055,Illustrated Book,06/10/1964,N,22851,29.7,24.2
34908,Performance,11/12/2015,N,129910,0,853.4417069
5128,Illustrated Book,19/12/1958,N,16475,2.8,2.9
229,Photograph,06/03/1968,N,41440,,
2909,Design,30/05/1979,Y,3078,22.86,22.225
4357,Print,04/12/1969,Y,75365,61.1,45.9
7753,Print,11/10/1950,N,66765,,
41829,Ephemera,21/03/2018,N,297165,20.95504191,29.84505969
7639,Print,07/10/2004,N,151701,33.02006604,24.13004826
4718,Illustrated Book,06/04/1965,N,13644,47.7,65
7639,Print,09/11/2000,Y,82087,66.2,64.2
6402,Sculpture,08/04/1991,Y,80929,86.1,86.4
229,Photograph,06/03/1968,Y,41253,,
30876,Drawing,04/04/2019,Y,299153,,
79,Print,08/01/1976,Y,68159,,
2435,Illustrated Book,25/10/1988,N,16518,38.4,25.7
11,Illustrated Book,06/10/1964,Y,20170,20.4,17.4
3606,Photograph,15/10/1987,Y,50737,48.5,59.6
229,Photograph,06/03/1968,Y,39553,21.8,17.2
5338,Photograph,10/03/1988,N,46402,75,74.6
79,Painting,09/03/1965,Y,78793,269.2,401.8
3091,Sculpture,09/02/1971,Y,80877,259.7,1036.6
23308,Print,24/01/2001,Y,282569,23.6,18.3
23390,Design,12/05/1943,N,5895,,
1402,Print,05/04/1940,Y,74419,16.1,21.5
75076,Design,04/06/2015,Y,192183,27.5,38.5
4111,Photograph,15/10/1981,N,51798,32.8,47.1
942,Illustrated Book,12/01/1954,N,18124,31,24.1
710,Print,03/10/2012,Y,150782,18.4,13.1
7166,Mies van der Rohe Archive,,Y,87585,20.9,29.2
2002,Photograph,09/02/2009,N,126406,38,37.6
1500,Illustrated Book,06/10/1964,N,24228,3.4,3.7
262,Drawing,21/03/2018,Y,217677,11,16.1
5472,Drawing,01/06/1982,Y,35203,65.7,51.4
2002,Photograph,12/10/2000,N,52895,16.2,24.3
2337,Illustrated Book,03/11/1966,N,18847,47.6,29.4
710,Illustrated Book,28/05/1997,Y,177995,21,12.7
1106,Illustrated Book,06/10/1964,Y,23474,15.9,15.8
472,Print,10/01/1974,Y,75374,30,29.9
1652,Painting,12/10/1999,Y,79738,305.1,396.5
4071,Illustrated Book,06/10/1964,N,29108,31.7,22.6
7640,Drawing,10/05/2005,N,97781,42.2276,194.9454
369,Sculpture,06/03/1962,Y,80960,90.5,40.3
3757,Print,10/10/1968,Y,76588,17.4,13.4
5053,Illustrated Book,03/12/1937,Y,17484,44,32.5
7166,Mies van der Rohe Archive,,Y,170197,41.9101,29.8451
3595,Design,06/04/1954,Y,2798,,
3020,Design,22/05/1939,Y,6740,149.2,96.5
5066,Illustrated Book,24/01/2001,Y,284116,1.6,5.3
2648,Photograph,07/01/1964,N,83054,16.1,13.2
6246,Print,24/10/1973,Y,72345,81,48
7166,Mies van der Rohe Archive,06/11/1974,N,106862,15.24003048,20.95504191
229,Photograph,06/03/1968,Y,41580,,
229,Photograph,06/03/1968,N,42628,,
,Design,09/03/2011,N,145054,,12.7000254
28788,Print,21/05/2013,Y,168938,42,30.1
229,Photograph,06/03/1968,N,39700,,
4126,Print,22/05/1969,N,69119,25.4,17.8
5403,Drawing,08/10/2008,N,178388,0,0
412,Photograph,15/10/2015,Y,196974,93.02768606,72.07264415
6327,Photograph,06/01/1939,Y,44394,17.8,22.2
5634,Periodical,,Y,183775,27.3,18.9
1975,Illustrated Book,06/10/1964,Y,26123,15,18.8
,Audio,04/05/2016,N,204884,,
6624,Illustrated Book,06/10/1964,Y,27346,35.9,25.8
1003,Illustrated Book,22/05/1969,N,17956,13,19
2896,Print,19/12/1956,Y,72252,28.9,24.4
36617,Installation,13/01/2009,Y,126291,,
3207,Design,27/10/1982,Y,3421,8.4,
7548,Print,24/05/2001,Y,92907,107.8,86.3
30942,Print,01/06/2006,N,103595,47,31.5
1492,Illustrated Book,06/10/1964,N,23940,11.4,11.1
1547,Illustrated Book,04/06/1985,N,12658,45.5,30.4
2981,Illustrated Book,06/10/1964,Y,26606,2,9.9
6378,Print,24/10/1973,Y,69001,19.3,16.5
4514,Drawing,24/01/1975,Y,38608,34.3,47.6
1713,Design,16/06/1955,Y,5436,70.5,97.8
3373,Photograph,15/06/1995,Y,51826,23.7,23
13811,Illustrated Book,24/01/2001,N,30212,18,13.4
36991,Ephemera,12/05/2011,Y,146951,31.43256287,25.4000508
2911,Print,10/12/1941,N,70883,7.4,9.9
229,Photograph,06/03/1968,Y,42296,,
959,Photograph,13/01/1983,N,44734,,
3495,Drawing,05/02/1968,Y,33193,45.8,60.7
3957,Photograph,06/03/1968,N,51553,22.9,33.7
2907,Print,15/10/1986,Y,66756,13.9,22
1690,Photograph,14/05/1975,N,48035,33.4,49.6
7546,Drawing,10/05/2005,Y,95909,50.8001,34.9251
7210,Design,10/06/2016,Y,203691,53.97510795,33.02006604
2002,Photograph,12/10/2000,N,52367,16.8,25.3
1690,Photograph,13/11/1973,Y,53906,32.1,48.4
5623,Photograph,16/05/1961,N,46854,15.5,20.3
1093,Illustrated Book,24/01/2001,N,416953,12.1,15
1777,Photograph,28/05/2015,Y,187396,20.4,20.4
23390,Design,18/02/1943,N,5154,,
1097,Illustrated Book,07/02/2013,Y,137485,32,24
7584,Design,15/02/2005,Y,94774,,146.0503
1690,Photograph,22/05/1986,Y,48744,26.1,38.3
511,Illustrated Book,06/10/1964,Y,20773,8.3,7.1
273,Print,05/04/1940,Y,71762,17.7,25.3
69904,Architecture,12/02/2018,N,274517,15.24003048,90.17018034
1456,Print,20/05/1992,Y,65525,99.7,69.7
1547,Illustrated Book,28/10/1969,N,28474,36.7,27.8
7421,Architecture,15/10/2018,Y,291060,21,29.7
2722,Print,06/10/1948,Y,65999,62.5,74.3
1055,Illustrated Book,06/10/1964,N,23186,4.5,4.5
2923,Print,,Y,171334,17.8,13.6
710,Print,21/05/2013,Y,168981,55.5,43.1
3987,Print,15/01/1981,Y,59842,,
3842,Illustrated Book,20/05/1992,N,14870,,
8595,Photograph,07/10/2010,Y,141102,10.4,7
6076,Painting,25/10/1985,Y,80467,49.5,49.5
1739,Illustrated Book,06/10/1964,N,129765,25,32.7
,Illustrated Book,08/10/2008,N,137876,0,0
3640,Illustrated Book,25/05/1983,N,18620,7.4,3.8
5701,Sculpture,08/11/1961,Y,81334,55.8,25.4
2374,Illustrated Book,06/10/1964,Y,151577,20.1,26.9
3048,Drawing,07/02/2011,Y,143623,10.79502159,15.24003048
229,Photograph,06/03/1968,Y,40558,,
16189,Painting,23/01/1955,Y,79499,76.2,50.9
3697,Illustrated Book,06/10/1964,N,27508,11.6,10.3
917,Drawing,11/12/1968,Y,38690,55.7,77.8
74817,Photograph,24/10/2018,Y,290108,9,6
7852,Photograph,13/06/1996,Y,50653,45.5,46.2
34838,Video,02/01/1986,Y,118268,,
5623,Photograph,12/02/1975,N,45633,20.9,16
5145,Photograph,28/05/2015,Y,193713,,
710,Illustrated Book,17/11/1993,N,17907,42.5,27.1
1048,Drawing,11/10/2005,Y,100221,29.8451,249.873
22719,Drawing,11/10/2001,Y,82283,20.955,29.5276
5053,Illustrated Book,06/10/1964,Y,30395,15,20
3409,Illustrated Book,06/10/1964,N,26966,2,8.8
7496,Photograph,14/02/2008,Y,116318,23.2,35.2
6165,Illustrated Book,06/10/1964,N,31338,21.3,50
1145,Illustrated Book,15/10/1986,N,16079,65,100
366,Illustrated Book,20/05/1992,N,14738,34.9,49.2
5476,Illustrated Book,22/10/1981,N,16903,15.2,18
7166,Mies van der Rohe Archive,06/11/1974,N,106840,44.13258827,54.61010922
71841,Installation,09/12/2019,Y,402559,35.56007112,27.94005588
5145,Photograph,07/04/1953,N,52227,22.9,17.1
7166,Mies van der Rohe Archive,,Y,104283,76.2001524,141.6052832
1533,Photograph,08/05/2014,N,185545,21.7487935,28.41630683
4826,Photograph,01/05/1968,Y,52036,14,21
586,Print,04/06/1985,N,62883,12.3,10.1
1533,Photograph,08/05/2014,N,185521,21.7487935,28.41630683
3008,Photograph,13/02/1963,Y,47169,32.5438,23.495
30876,Drawing,04/04/2019,Y,299187,,
5328,Photograph,11/06/1998,Y,52123,22.7,17.1
6275,Illustrated Book,06/10/1964,N,31499,10.5,5
4515,Illustrated Book,30/05/1989,Y,12013,31.5,98.3
40998,Installation,29/03/2017,Y,218297,247.5,446.5
5933,Print,13/11/1995,Y,93069,37.5,29
1686,Illustrated Book,06/10/1964,N,27386,32.6,25.3
4520,Illustrated Book,,N,171887,19.1,21
229,Photograph,06/03/1968,N,41748,,
3926,Photograph,05/12/1984,Y,54019,35.5,27.6
1847,Photograph,10/12/1941,Y,55591,7,7
6982,Illustrated Book,06/10/2011,N,150246,56.38811278,49.02209804
